voucher_no,voucher_date,supplier_id,supplier_name,product_id,stock_item,pack,qty,unit,rate,discount_pct,taxable_amount,gst_amount,invoice_amount,godown
PUR002597,2024-12-21,SUP003,P&G Sub-Distributor Tonk,PRD0109,Whisper Ultra,8pcs,145,PCS,67.92,1.0,9749.92,1169.99,10919.91,Tonk Branch
PUR002598,2025-01-20,SUP004,P&G Sub-Distributor Tonk,PRD0109,Whisper Ultra,8pcs,342,PCS,67.88,3.0,22518.51,2702.22,25220.73,Main Godown
PUR002599,2025-02-26,SUP005,P&G Sub-Distributor Tonk,PRD0109,Whisper Ultra,8pcs,230,PCS,67.81,2.0,15284.37,1834.12,17118.49,Tonk Branch
PUR002600,2025-03-30,SUP006,P&G Sub-Distributor Tonk,PRD0109,Whisper Ultra,8pcs,127,PCS,68.53,0.0,8703.31,1044.4,9747.71,Tonk Branch
PUR002601,2025-04-20,SUP007,P&G Sub-Distributor Tonk,PRD0109,Whisper Ultra,8pcs,222,PCS,68.2,2.0,14837.59,1780.51,16618.1,Main Godown
PUR002602,2025-05-18,SUP008,P&G Sub-Distributor Tonk,PRD0109,Whisper Ultra,8pcs,278,PCS,67.95,3.0,18323.4,2198.81,20522.21,Main Godown
PUR002603,2025-06-27,SUP009,P&G Sub-Distributor Tonk,PRD0109,Whisper Ultra,8pcs,227,PCS,68.41,3.0,15063.2,1807.58,16870.78,Main Godown
PUR002604,2025-07-19,SUP010,P&G Sub-Distributor Tonk,PRD0109,Whisper Ultra,8pcs,315,PCS,67.69,3.0,20682.68,2481.92,23164.6,Main Godown
PUR002605,2025-08-19,SUP011,P&G Sub-Distributor Tonk,PRD0109,Whisper Ultra,8pcs,269,PCS,68.02,1.0,18114.41,2173.73,20288.14,Main Godown
PUR002606,2025-09-29,SUP012,P&G Sub-Distributor Tonk,PRD0109,Whisper Ultra,8pcs,280,PCS,68.52,1.0,18993.74,2279.25,21272.99,Main Godown
PUR002607,2025-10-30,SUP013,P&G Sub-Distributor Tonk,PRD0109,Whisper Ultra,8pcs,301,PCS,67.88,2.0,20023.24,2402.79,22426.03,Main Godown
PUR002608,2025-11-24,SUP014,P&G Sub-Distributor Tonk,PRD0109,Whisper Ultra,8pcs,127,PCS,67.78,1.0,8521.98,1022.64,9544.62,Tonk Branch
PUR002609,2025-12-19,SUP015,P&G Sub-Distributor Tonk,PRD0109,Whisper Ultra,8pcs,205,PCS,67.74,1.0,13747.83,1649.74,15397.57,Main Godown
PUR002610,2026-01-29,SUP001,P&G Sub-Distributor Tonk,PRD0109,Whisper Ultra,8pcs,220,PCS,68.43,3.0,14602.96,1752.36,16355.32,Main Godown
PUR002611,2026-02-18,SUP002,P&G Sub-Distributor Tonk,PRD0109,Whisper Ultra,8pcs,247,PCS,68.63,3.0,16443.06,1973.17,18416.23,Tonk Branch
PUR002612,2026-03-30,SUP003,P&G Sub-Distributor Tonk,PRD0109,Whisper Ultra,8pcs,229,PCS,68.3,1.0,15484.29,1858.11,17342.4,Main Godown
PUR002613,2026-04-22,SUP004,P&G Sub-Distributor Tonk,PRD0109,Whisper Ultra,8pcs,207,PCS,68.46,0.0,14171.22,1700.55,15871.77,Main Godown
PUR002614,2026-05-24,SUP005,P&G Sub-Distributor Tonk,PRD0109,Whisper Ultra,8pcs,279,PCS,67.67,0.0,18879.93,2265.59,21145.52,Main Godown
PUR002615,2026-07-01,SUP006,P&G Sub-Distributor Tonk,PRD0109,Whisper Ultra,8pcs,134,PCS,67.98,0.0,9109.32,1093.12,10202.44,Tonk Branch
PUR002616,2026-07-31,SUP007,P&G Sub-Distributor Tonk,PRD0109,Whisper Ultra,8pcs,60,PCS,67.72,2.0,3981.94,477.83,4459.77,Main Godown
PUR002617,2024-09-01,SUP008,Local Supplier,PRD0110,Carefree Liner,20pcs,243,PCS,55.38,0.0,13457.34,1614.88,15072.22,Main Godown
PUR002618,2024-09-30,SUP009,Local Supplier,PRD0110,Carefree Liner,20pcs,193,PCS,54.74,2.0,10353.52,1242.42,11595.94,Tonk Branch
PUR002619,2024-10-31,SUP010,Local Supplier,PRD0110,Carefree Liner,20pcs,122,PCS,54.95,0.0,6703.9,804.47,7508.37,Tonk Branch
PUR002620,2024-11-24,SUP011,Local Supplier,PRD0110,Carefree Liner,20pcs,300,PCS,55.12,3.0,16039.92,1924.79,17964.71,Tonk Branch
PUR002621,2024-12-19,SUP012,Local Supplier,PRD0110,Carefree Liner,20pcs,287,PCS,55.0,0.0,15785.0,1894.2,17679.2,Tonk Branch
PUR002622,2025-01-29,SUP013,Local Supplier,PRD0110,Carefree Liner,20pcs,247,PCS,54.92,0.0,13565.24,1627.83,15193.07,Main Godown
PUR002623,2025-02-24,SUP014,Local Supplier,PRD0110,Carefree Liner,20pcs,233,PCS,55.17,3.0,12468.97,1496.28,13965.25,Tonk Branch
PUR002624,2025-03-30,SUP015,Local Supplier,PRD0110,Carefree Liner,20pcs,390,PCS,55.22,3.0,20889.73,2506.77,23396.5,Main Godown
PUR002625,2025-04-23,SUP001,Local Supplier,PRD0110,Carefree Liner,20pcs,260,PCS,55.36,1.0,14249.66,1709.96,15959.62,Main Godown
PUR002626,2025-05-18,SUP002,Local Supplier,PRD0110,Carefree Liner,20pcs,54,PCS,55.0,2.0,2910.6,349.27,3259.87,Main Godown
PUR002627,2025-06-29,SUP003,Local Supplier,PRD0110,Carefree Liner,20pcs,330,PCS,54.76,0.0,18070.8,2168.5,20239.3,Tonk Branch
PUR002628,2025-08-01,SUP004,Local Supplier,PRD0110,Carefree Liner,20pcs,215,PCS,55.38,3.0,11549.5,1385.94,12935.44,Main Godown
PUR002629,2025-08-23,SUP005,Local Supplier,PRD0110,Carefree Liner,20pcs,180,PCS,55.4,0.0,9972.0,1196.64,11168.64,Tonk Branch
PUR002630,2025-09-17,SUP006,Local Supplier,PRD0110,Carefree Liner,20pcs,311,PCS,55.44,2.0,16897.0,2027.64,18924.64,Tonk Branch
PUR002631,2025-10-23,SUP007,Local Supplier,PRD0110,Carefree Liner,20pcs,185,PCS,55.02,3.0,9873.34,1184.8,11058.14,Main Godown
PUR002632,2025-11-28,SUP008,Local Supplier,PRD0110,Carefree Liner,20pcs,50,PCS,55.16,0.0,2758.0,330.96,3088.96,Main Godown
PUR002633,2025-12-18,SUP009,Local Supplier,PRD0110,Carefree Liner,20pcs,213,PCS,55.03,1.0,11604.18,1392.5,12996.68,Tonk Branch
PUR002634,2026-01-31,SUP010,Local Supplier,PRD0110,Carefree Liner,20pcs,123,PCS,55.0,1.0,6697.35,803.68,7501.03,Main Godown
PUR002635,2026-02-15,SUP011,Local Supplier,PRD0110,Carefree Liner,20pcs,205,PCS,55.22,2.0,11093.7,1331.24,12424.94,Tonk Branch
PUR002636,2026-03-28,SUP012,Local Supplier,PRD0110,Carefree Liner,20pcs,230,PCS,55.14,0.0,12682.2,1521.86,14204.06,Main Godown
PUR002637,2026-04-25,SUP013,Local Supplier,PRD0110,Carefree Liner,20pcs,151,PCS,55.38,3.0,8111.51,973.38,9084.89,Tonk Branch
PUR002638,2026-06-01,SUP014,Local Supplier,PRD0110,Carefree Liner,20pcs,365,PCS,54.75,3.0,19384.24,2326.11,21710.35,Tonk Branch
PUR002639,2026-06-20,SUP015,Local Supplier,PRD0110,Carefree Liner,20pcs,126,PCS,54.87,1.0,6844.48,821.34,7665.82,Main Godown
PUR002640,2026-07-28,SUP001,Local Supplier,PRD0110,Carefree Liner,20pcs,262,PCS,55.07,0.0,14428.34,1731.4,16159.74,Main Godown
PUR002641,2024-09-01,SUP002,Local Supplier,PRD0111,Bisleri Water 1L,1L,377,PCS,11.95,0.0,4505.15,810.93,5316.08,Main Godown
PUR002642,2024-09-22,SUP003,Local Supplier,PRD0111,Bisleri Water 1L,1L,271,PCS,12.01,2.0,3189.62,574.13,3763.75,Main Godown
PUR002643,2024-10-29,SUP004,Local Supplier,PRD0111,Bisleri Water 1L,1L,183,PCS,11.98,1.0,2170.42,390.68,2561.1,Main Godown
PUR002644,2024-11-19,SUP005,Local Supplier,PRD0111,Bisleri Water 1L,1L,176,PCS,12.05,0.0,2120.8,381.74,2502.54,Tonk Branch
PUR002645,2024-12-18,SUP006,Local Supplier,PRD0111,Bisleri Water 1L,1L,115,PCS,12.07,0.0,1388.05,249.85,1637.9,Main Godown
PUR002646,2025-01-21,SUP007,Local Supplier,PRD0111,Bisleri Water 1L,1L,127,PCS,12.1,3.0,1490.6,268.31,1758.91,Tonk Branch
PUR002647,2025-02-27,SUP008,Local Supplier,PRD0111,Bisleri Water 1L,1L,178,PCS,11.94,0.0,2125.32,382.56,2507.88,Main Godown
PUR002648,2025-03-31,SUP009,Local Supplier,PRD0111,Bisleri Water 1L,1L,252,PCS,11.98,0.0,3018.96,543.41,3562.37,Main Godown
PUR002649,2025-04-22,SUP010,Local Supplier,PRD0111,Bisleri Water 1L,1L,176,PCS,11.97,0.0,2106.72,379.21,2485.93,Main Godown
PUR002650,2025-05-26,SUP011,Local Supplier,PRD0111,Bisleri Water 1L,1L,201,PCS,11.98,0.0,2407.98,433.44,2841.42,Main Godown
PUR002651,2025-06-22,SUP012,Local Supplier,PRD0111,Bisleri Water 1L,1L,254,PCS,12.06,2.0,3001.98,540.36,3542.34,Main Godown
PUR002652,2025-07-31,SUP013,Local Supplier,PRD0111,Bisleri Water 1L,1L,207,PCS,12.0,0.0,2484.0,447.12,2931.12,Main Godown
PUR002653,2025-09-01,SUP014,Local Supplier,PRD0111,Bisleri Water 1L,1L,176,PCS,11.96,0.0,2104.96,378.89,2483.85,Main Godown
PUR002654,2025-09-23,SUP015,Local Supplier,PRD0111,Bisleri Water 1L,1L,193,PCS,12.06,2.0,2281.03,410.59,2691.62,Tonk Branch
PUR002655,2025-10-24,SUP001,Local Supplier,PRD0111,Bisleri Water 1L,1L,242,PCS,11.99,2.0,2843.55,511.84,3355.39,Main Godown
PUR002656,2025-11-28,SUP002,Local Supplier,PRD0111,Bisleri Water 1L,1L,267,PCS,12.06,0.0,3220.02,579.6,3799.62,Tonk Branch
PUR002657,2025-12-22,SUP003,Local Supplier,PRD0111,Bisleri Water 1L,1L,270,PCS,12.11,2.0,3204.31,576.78,3781.09,Main Godown
PUR002658,2026-01-23,SUP004,Local Supplier,PRD0111,Bisleri Water 1L,1L,226,PCS,11.97,0.0,2705.22,486.94,3192.16,Main Godown
PUR002659,2026-02-21,SUP005,Local Supplier,PRD0111,Bisleri Water 1L,1L,235,PCS,12.12,1.0,2819.72,507.55,3327.27,Main Godown
PUR002660,2026-03-26,SUP006,Local Supplier,PRD0111,Bisleri Water 1L,1L,164,PCS,12.12,3.0,1928.05,347.05,2275.1,Main Godown
PUR002661,2026-05-01,SUP007,Local Supplier,PRD0111,Bisleri Water 1L,1L,284,PCS,12.06,0.0,3425.04,616.51,4041.55,Main Godown
PUR002662,2026-05-21,SUP008,Local Supplier,PRD0111,Bisleri Water 1L,1L,163,PCS,12.08,1.0,1949.35,350.88,2300.23,Main Godown
PUR002663,2026-06-26,SUP009,Local Supplier,PRD0111,Bisleri Water 1L,1L,365,PCS,12.08,3.0,4276.92,769.85,5046.77,Main Godown
PUR002664,2026-07-19,SUP010,Local Supplier,PRD0111,Bisleri Water 1L,1L,350,PCS,11.94,2.0,4095.42,737.18,4832.6,Main Godown
PUR002665,2024-09-01,SUP011,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,262,PCS,8.02,0.0,2101.24,378.22,2479.46,Main Godown
PUR002666,2024-10-01,SUP012,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,253,PCS,8.05,0.0,2036.65,366.6,2403.25,Main Godown
PUR002667,2024-10-30,SUP013,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,173,PCS,8.05,2.0,1364.8,245.66,1610.46,Main Godown
PUR002668,2024-11-17,SUP014,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,442,PCS,8.06,0.0,3562.52,641.25,4203.77,Tonk Branch
PUR002669,2024-12-25,SUP015,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,390,PCS,7.98,0.0,3112.2,560.2,3672.4,Main Godown
PUR002670,2025-01-20,SUP001,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,264,PCS,7.99,1.0,2088.27,375.89,2464.16,Main Godown
PUR002671,2025-02-20,SUP002,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,169,PCS,8.08,2.0,1338.21,240.88,1579.09,Main Godown
PUR002672,2025-03-26,SUP003,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,193,PCS,8.06,0.0,1555.58,280.0,1835.58,Tonk Branch
PUR002673,2025-05-01,SUP004,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,219,PCS,7.98,1.0,1730.14,311.43,2041.57,Main Godown
PUR002674,2025-05-21,SUP005,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,136,PCS,8.05,1.0,1083.85,195.09,1278.94,Tonk Branch
PUR002675,2025-06-19,SUP006,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,196,PCS,7.98,2.0,1532.8,275.9,1808.7,Main Godown
PUR002676,2025-07-22,SUP007,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,186,PCS,8.08,1.0,1487.85,267.81,1755.66,Tonk Branch
PUR002677,2025-08-23,SUP008,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,186,PCS,7.96,0.0,1480.56,266.5,1747.06,Main Godown
PUR002678,2025-09-22,SUP009,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,168,PCS,8.0,1.0,1330.56,239.5,1570.06,Main Godown
PUR002679,2025-10-30,SUP010,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,83,PCS,7.98,0.0,662.34,119.22,781.56,Tonk Branch
PUR002680,2025-11-20,SUP011,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,295,PCS,8.0,0.0,2360.0,424.8,2784.8,Main Godown
PUR002681,2025-12-30,SUP012,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,110,PCS,7.99,0.0,878.9,158.2,1037.1,Main Godown
PUR002682,2026-01-19,SUP013,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,65,PCS,8.07,0.0,524.55,94.42,618.97,Main Godown
PUR002683,2026-02-28,SUP014,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,246,PCS,8.03,3.0,1916.12,344.9,2261.02,Main Godown
PUR002684,2026-03-20,SUP015,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,172,PCS,8.06,1.0,1372.46,247.04,1619.5,Main Godown
PUR002685,2026-04-25,SUP001,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,355,PCS,8.02,1.0,2818.63,507.35,3325.98,Tonk Branch
PUR002686,2026-05-30,SUP002,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,160,PCS,8.07,0.0,1291.2,232.42,1523.62,Main Godown
PUR002687,2026-06-20,SUP003,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,228,PCS,8.0,0.0,1824.0,328.32,2152.32,Tonk Branch
PUR002688,2026-07-30,SUP004,Local Supplier,PRD0112,Bisleri Water 500ml,500ml,118,PCS,8.01,2.0,926.28,166.73,1093.01,Main Godown
PUR002689,2024-09-01,SUP005,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,322,PCS,145.19,1.0,46283.67,5554.04,51837.71,Tonk Branch
PUR002690,2024-09-30,SUP006,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,345,PCS,146.05,0.0,50387.25,6046.47,56433.72,Main Godown
PUR002691,2024-10-28,SUP007,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,211,PCS,145.71,2.0,30129.91,3615.59,33745.5,Main Godown
PUR002692,2024-11-17,SUP008,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,199,PCS,145.04,0.0,28862.96,3463.56,32326.52,Main Godown
PUR002693,2024-12-23,SUP009,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,333,PCS,145.15,2.0,47368.25,5684.19,53052.44,Tonk Branch
PUR002694,2025-01-24,SUP010,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,112,PCS,145.29,0.0,16272.48,1952.7,18225.18,Main Godown
PUR002695,2025-02-23,SUP011,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,346,PCS,145.46,2.0,49322.58,5918.71,55241.29,Tonk Branch
PUR002696,2025-03-27,SUP012,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,269,PCS,144.8,3.0,37782.66,4533.92,42316.58,Main Godown
PUR002697,2025-04-17,SUP013,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,141,PCS,145.05,1.0,20247.53,2429.7,22677.23,Main Godown
PUR002698,2025-05-30,SUP014,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,369,PCS,145.42,0.0,53659.98,6439.2,60099.18,Main Godown
PUR002699,2025-06-26,SUP015,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,220,PCS,145.05,1.0,31591.89,3791.03,35382.92,Tonk Branch
PUR002700,2025-07-23,SUP001,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,117,PCS,145.63,2.0,16697.94,2003.75,18701.69,Main Godown
PUR002701,2025-09-01,SUP002,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,64,PCS,145.67,1.0,9229.65,1107.56,10337.21,Main Godown
PUR002702,2025-10-01,SUP003,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,152,PCS,144.57,0.0,21974.64,2636.96,24611.6,Main Godown
PUR002703,2025-10-20,SUP004,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,236,PCS,145.85,0.0,34420.6,4130.47,38551.07,Tonk Branch
PUR002704,2025-11-19,SUP005,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,118,PCS,146.18,1.0,17076.75,2049.21,19125.96,Main Godown
PUR002705,2025-12-22,SUP006,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,174,PCS,145.51,0.0,25318.74,3038.25,28356.99,Tonk Branch
PUR002706,2026-01-25,SUP007,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,254,PCS,145.27,3.0,35791.62,4294.99,40086.61,Main Godown
PUR002707,2026-02-18,SUP008,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,261,PCS,145.91,2.0,37320.86,4478.5,41799.36,Tonk Branch
PUR002708,2026-03-26,SUP009,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,168,PCS,145.48,2.0,23951.83,2874.22,26826.05,Main Godown
PUR002709,2026-04-26,SUP010,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,193,PCS,144.45,2.0,27321.27,3278.55,30599.82,Main Godown
PUR002710,2026-05-18,SUP011,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,286,PCS,145.08,1.0,41077.95,4929.35,46007.3,Main Godown
PUR002711,2026-06-29,SUP012,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,229,PCS,145.25,0.0,33262.25,3991.47,37253.72,Main Godown
PUR002712,2026-07-18,SUP013,Local Supplier,PRD0113,Aquaguard Filter Candle,1pc,243,PCS,145.69,1.0,35048.64,4205.84,39254.48,Main Godown
PUR002713,2024-09-01,SUP014,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,181,PCS,95.35,2.0,16913.18,2029.58,18942.76,Main Godown
PUR002714,2024-09-19,SUP015,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,277,PCS,95.25,0.0,26384.25,3166.11,29550.36,Tonk Branch
PUR002715,2024-10-31,SUP001,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,80,PCS,94.84,1.0,7511.33,901.36,8412.69,Main Godown
PUR002716,2024-11-26,SUP002,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,258,PCS,94.92,3.0,23754.68,2850.56,26605.24,Main Godown
PUR002717,2024-12-30,SUP003,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,164,PCS,95.88,3.0,15252.59,1830.31,17082.9,Main Godown
PUR002718,2025-01-26,SUP004,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,274,PCS,95.12,2.0,25541.62,3064.99,28606.61,Main Godown
PUR002719,2025-02-18,SUP005,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,202,PCS,95.88,0.0,19367.76,2324.13,21691.89,Main Godown
PUR002720,2025-03-26,SUP006,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,363,PCS,95.7,0.0,34739.1,4168.69,38907.79,Tonk Branch
PUR002721,2025-04-29,SUP007,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,123,PCS,95.04,3.0,11339.22,1360.71,12699.93,Main Godown
PUR002722,2025-05-25,SUP008,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,442,PCS,94.71,1.0,41443.2,4973.18,46416.38,Tonk Branch
PUR002723,2025-06-20,SUP009,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,553,PCS,95.78,1.0,52436.68,6292.4,58729.08,Main Godown
PUR002724,2025-07-19,SUP010,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,505,PCS,94.62,2.0,46827.44,5619.29,52446.73,Tonk Branch
PUR002725,2025-08-18,SUP011,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,263,PCS,95.64,3.0,24398.72,2927.85,27326.57,Main Godown
PUR002726,2025-09-23,SUP012,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,270,PCS,95.0,1.0,25393.5,3047.22,28440.72,Tonk Branch
PUR002727,2025-10-19,SUP013,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,218,PCS,95.63,1.0,20638.87,2476.66,23115.53,Main Godown
PUR002728,2025-11-24,SUP014,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,401,PCS,94.54,2.0,37152.33,4458.28,41610.61,Tonk Branch
PUR002729,2025-12-19,SUP015,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,310,PCS,95.41,0.0,29577.1,3549.25,33126.35,Main Godown
PUR002730,2026-01-27,SUP001,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,101,PCS,94.83,3.0,9290.5,1114.86,10405.36,Main Godown
PUR002731,2026-02-27,SUP002,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,353,PCS,94.54,1.0,33038.89,3964.67,37003.56,Tonk Branch
PUR002732,2026-03-25,SUP003,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,305,PCS,95.06,2.0,28413.43,3409.61,31823.04,Tonk Branch
PUR002733,2026-04-17,SUP004,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,216,PCS,95.1,3.0,19925.35,2391.04,22316.39,Main Godown
PUR002734,2026-05-18,SUP005,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,307,PCS,94.83,0.0,29112.81,3493.54,32606.35,Main Godown
PUR002735,2026-06-25,SUP006,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,175,PCS,95.78,0.0,16761.5,2011.38,18772.88,Main Godown
PUR002736,2026-07-27,SUP007,HUL Distributor Ajmer,PRD0114,Comfort Fabric Softener,800ml,146,PCS,94.54,0.0,13802.84,1656.34,15459.18,Tonk Branch
PUR002737,2024-09-01,SUP008,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,240,PCS,114.62,0.0,27508.8,3301.06,30809.86,Main Godown
PUR002738,2024-09-20,SUP009,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,205,PCS,115.43,1.0,23426.52,2811.18,26237.7,Tonk Branch
PUR002739,2024-10-27,SUP010,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,257,PCS,115.05,0.0,29567.85,3548.14,33115.99,Main Godown
PUR002740,2024-11-23,SUP011,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,358,PCS,115.34,3.0,40052.97,4806.36,44859.33,Main Godown
PUR002741,2024-12-23,SUP012,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,228,PCS,115.16,0.0,26256.48,3150.78,29407.26,Tonk Branch
PUR002742,2025-01-18,SUP013,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,187,PCS,114.62,1.0,21219.6,2546.35,23765.95,Main Godown
PUR002743,2025-02-15,SUP014,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,180,PCS,114.56,1.0,20414.59,2449.75,22864.34,Main Godown
PUR002744,2025-03-25,SUP015,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,341,PCS,116.05,1.0,39177.32,4701.28,43878.6,Tonk Branch
PUR002745,2025-04-23,SUP001,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,199,PCS,115.36,1.0,22727.07,2727.25,25454.32,Main Godown
PUR002746,2025-05-30,SUP002,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,75,PCS,115.61,2.0,8497.33,1019.68,9517.01,Tonk Branch
PUR002747,2025-06-28,SUP003,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,189,PCS,115.71,0.0,21869.19,2624.3,24493.49,Main Godown
PUR002748,2025-07-28,SUP004,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,348,PCS,115.78,1.0,39888.53,4786.62,44675.15,Main Godown
PUR002749,2025-08-31,SUP005,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,209,PCS,115.11,0.0,24057.99,2886.96,26944.95,Tonk Branch
PUR002750,2025-09-17,SUP006,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,239,PCS,114.66,3.0,26581.63,3189.8,29771.43,Main Godown
PUR002751,2025-10-23,SUP007,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,130,PCS,115.37,0.0,14998.1,1799.77,16797.87,Tonk Branch
PUR002752,2025-11-28,SUP008,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,470,PCS,116.1,3.0,52929.99,6351.6,59281.59,Main Godown
PUR002753,2025-12-19,SUP009,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,202,PCS,115.02,1.0,23001.7,2760.2,25761.9,Main Godown
PUR002754,2026-01-18,SUP010,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,426,PCS,115.47,0.0,49190.22,5902.83,55093.05,Main Godown
PUR002755,2026-02-21,SUP011,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,111,PCS,116.13,1.0,12761.53,1531.38,14292.91,Tonk Branch
PUR002756,2026-03-24,SUP012,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,357,PCS,114.52,3.0,39657.13,4758.86,44415.99,Tonk Branch
PUR002757,2026-04-22,SUP013,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,263,PCS,115.46,2.0,29758.66,3571.04,33329.7,Tonk Branch
PUR002758,2026-06-01,SUP014,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,197,PCS,115.71,0.0,22794.87,2735.38,25530.25,Tonk Branch
PUR002759,2026-06-27,SUP015,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,212,PCS,115.14,2.0,23921.49,2870.58,26792.07,Tonk Branch
PUR002760,2026-07-29,SUP001,HUL Distributor Ajmer,PRD0115,Dynamo Liquid Detergent,1L,169,PCS,115.48,0.0,19516.12,2341.93,21858.05,Main Godown
