voucher_no,voucher_date,customer_id,party_name,place,product_id,stock_item,pack,qty,unit,rate_cost,rate_sale,discount_pct,taxable_amount,gst_amount,invoice_amount,godown,salesman_name,voucher_type
SAL031915,2026-04-24,CUST0300,Rajput Brothers,Malpura,PRD0009,Thumbs Up Cola,750ml,64,PCS,30.42,42.0,7.0,2499.84,299.98,2799.82,Main Godown,Pradeep Saini,Sales
SAL031918,2026-05-27,CUST0300,Rajput Brothers,Malpura,PRD0016,Colgate MaxFresh Toothpaste,200g,18,PCS,62.46,95.0,0.0,1710.0,307.8,2992.2,Tonk Branch,Kamal Jain,Sales
SAL031918,2026-05-27,CUST0300,Rajput Brothers,Malpura,PRD0045,Good Knight Mosquito Coil,10pcs,15,PCS,38.02,58.0,0.0,870.0,104.4,2992.2,Sawai Madhopur Branch,Kamal Jain,Sales
SAL031920,2026-06-22,CUST0300,Rajput Brothers,Malpura,PRD0033,Ponds Talcum Powder,300g,28,PCS,96.44,145.0,7.0,3775.8,679.64,17629.89,Main Godown,Kamal Jain,Sales
SAL031920,2026-06-22,CUST0300,Rajput Brothers,Malpura,PRD0116,Fevicol SH Adhesive,200g,31,PCS,62.08,95.0,3.0,2856.65,342.8,17629.89,Tonk Branch,Kamal Jain,Sales
SAL031920,2026-06-22,CUST0300,Rajput Brothers,Malpura,PRD0072,Fortune Chakki Atta,5kg,38,PCS,198.0,250.0,0.0,9500.0,475.0,17629.89,Sawai Madhopur Branch,Kamal Jain,Sales
SAL031935,2026-07-24,CUST0300,Rajput Brothers,Malpura,PRD0036,Surf Excel Detergent,1kg,16,PCS,92.51,140.0,0.0,2240.0,268.8,2508.8,Main Godown,Kamal Jain,Sales
SAL031945,2024-10-25,CUST0301,Jain Traders,Todaraisingh,PRD0028,Vivel Soap,100g,26,PCS,20.34,30.0,0.0,780.0,140.4,6821.55,Tonk Branch,Sanjay Rajput,Sales
SAL031945,2024-10-25,CUST0301,Jain Traders,Todaraisingh,PRD0006,Frooti Mango Drink,200ml,31,PCS,9.04,13.0,0.0,403.0,48.36,6821.55,Main Godown,Sanjay Rajput,Sales
SAL031945,2024-10-25,CUST0301,Jain Traders,Todaraisingh,PRD0049,Exo Dishwash Bar,200g,28,PCS,15.18,22.0,3.0,597.52,71.7,6821.55,Tonk Branch,Sanjay Rajput,Sales
SAL031945,2024-10-25,CUST0301,Jain Traders,Todaraisingh,PRD0076,Captain Cook Salt,1kg,24,PCS,16.26,22.0,0.0,528.0,26.4,6821.55,Tonk Branch,Sanjay Rajput,Sales
SAL031945,2024-10-25,CUST0301,Jain Traders,Todaraisingh,PRD0033,Ponds Talcum Powder,300g,26,PCS,95.1,145.0,5.0,3581.5,644.67,6821.55,Sawai Madhopur Branch,Sanjay Rajput,Sales
SAL031956,2025-12-17,CUST0301,Jain Traders,Todaraisingh,PRD0107,Natraj Pencil,12pcs,41,PCS,28.09,40.0,0.0,1640.0,196.8,1836.8,Main Godown,Ravi Choudhary,Sales
SAL031978,2024-09-18,CUST0302,Sharma Brothers,Tonk,PRD0002,Tata Tea Gold,500g,34,PCS,192.06,260.0,2.0,8663.2,1039.58,17889.93,Main Godown,Manoj Patel,Sales
SAL031978,2024-09-18,CUST0302,Sharma Brothers,Tonk,PRD0021,Lifebuoy Soap,100g,38,PCS,18.07,28.0,0.0,1064.0,191.52,17889.93,Tonk Branch,Manoj Patel,Sales
SAL031978,2024-09-18,CUST0302,Sharma Brothers,Tonk,PRD0042,Colin Glass Cleaner,500ml,23,PCS,65.74,98.0,0.0,2254.0,270.48,17889.93,Sawai Madhopur Branch,Manoj Patel,Sales
SAL031978,2024-09-18,CUST0302,Sharma Brothers,Tonk,PRD0112,Bisleri Water 500ml,500ml,32,PCS,8.03,15.0,0.0,480.0,86.4,17889.93,Main Godown,Manoj Patel,Sales
SAL031978,2024-09-18,CUST0302,Sharma Brothers,Tonk,PRD0077,Catch Black Pepper,50g,22,PCS,38.34,52.0,0.0,1144.0,57.2,17889.93,Main Godown,Manoj Patel,Sales
SAL031978,2024-09-18,CUST0302,Sharma Brothers,Tonk,PRD0061,Yippee Noodles,70g,4,PCS,12.07,17.0,7.0,63.24,7.59,17889.93,Sawai Madhopur Branch,Manoj Patel,Sales
SAL031978,2024-09-18,CUST0302,Sharma Brothers,Tonk,PRD0051,Parle-G Biscuit,800g,36,PCS,38.24,55.0,0.0,1980.0,237.6,17889.93,Main Godown,Manoj Patel,Sales
SAL031978,2024-09-18,CUST0302,Sharma Brothers,Tonk,PRD0094,Amul Cone Ice Cream,65ml,11,PCS,22.39,32.0,5.0,334.4,16.72,17889.93,Tonk Branch,Manoj Patel,Sales
SAL031981,2024-10-17,CUST0302,Sharma Brothers,Tonk,PRD0047,Odonil Air Freshener,50g,1,PCS,42.67,65.0,0.0,65.0,7.8,817.6,Sawai Madhopur Branch,Manoj Patel,Sales
SAL031981,2024-10-17,CUST0302,Sharma Brothers,Tonk,PRD0014,Real Fruit Juice,1L,7,PCS,67.09,95.0,0.0,665.0,79.8,817.6,Main Godown,Manoj Patel,Sales
SAL031991,2024-12-14,CUST0302,Sharma Brothers,Tonk,PRD0044,Vim Dishwash Liquid,500ml,37,PCS,85.44,128.0,0.0,4736.0,568.32,8991.58,Tonk Branch,Suresh Yadav,Sales
SAL031991,2024-12-14,CUST0302,Sharma Brothers,Tonk,PRD0048,Phenyl Floor Cleaner,500ml,28,PCS,28.51,42.0,5.0,1117.2,134.06,8991.58,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL031991,2024-12-14,CUST0302,Sharma Brothers,Tonk,PRD0079,MDH Kitchen King,100g,29,PCS,58.13,80.0,0.0,2320.0,116.0,8991.58,Tonk Branch,Suresh Yadav,Sales
SAL031994,2025-01-10,CUST0302,Sharma Brothers,Tonk,PRD0002,Tata Tea Gold,500g,20,PCS,190.54,260.0,0.0,5200.0,624.0,11656.27,Tonk Branch,Suresh Yadav,Sales
SAL031994,2025-01-10,CUST0302,Sharma Brothers,Tonk,PRD0011,Sprite,750ml,42,PCS,28.01,40.0,0.0,1680.0,201.6,11656.27,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL031994,2025-01-10,CUST0302,Sharma Brothers,Tonk,PRD0122,Parle Groundnut Oil,1L,2,PCS,111.6,150.0,0.0,300.0,15.0,11656.27,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL031994,2025-01-10,CUST0302,Sharma Brothers,Tonk,PRD0050,Domex Toilet Cleaner,500ml,15,PCS,69.07,102.0,3.0,1484.1,178.09,11656.27,Main Godown,Suresh Yadav,Sales
SAL031994,2025-01-10,CUST0302,Sharma Brothers,Tonk,PRD0120,Battery Eveready AA,2pcs,29,PCS,42.14,62.0,2.0,1762.04,211.44,11656.27,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL032008,2025-03-08,CUST0302,Sharma Brothers,Tonk,PRD0109,Whisper Ultra,8pcs,22,PCS,68.06,98.0,5.0,2048.2,245.78,32840.18,Tonk Branch,Manoj Patel,Sales
SAL032008,2025-03-08,CUST0302,Sharma Brothers,Tonk,PRD0082,Amul Butter,500g,45,PCS,214.29,270.0,0.0,12150.0,607.5,32840.18,Tonk Branch,Manoj Patel,Sales
SAL032008,2025-03-08,CUST0302,Sharma Brothers,Tonk,PRD0031,Nivea Cream,200ml,49,PCS,149.51,220.0,0.0,10780.0,1940.4,32840.18,Sawai Madhopur Branch,Manoj Patel,Sales
SAL032008,2025-03-08,CUST0302,Sharma Brothers,Tonk,PRD0061,Yippee Noodles,70g,48,PCS,12.18,17.0,3.0,791.52,94.98,32840.18,Main Godown,Manoj Patel,Sales
SAL032008,2025-03-08,CUST0302,Sharma Brothers,Tonk,PRD0096,Dettol Handwash,200ml,23,PCS,65.09,95.0,0.0,2185.0,262.2,32840.18,Main Godown,Manoj Patel,Sales
SAL032008,2025-03-08,CUST0302,Sharma Brothers,Tonk,PRD0091,Nestle Milkmaid,400g,14,PCS,89.32,118.0,0.0,1652.0,82.6,32840.18,Tonk Branch,Manoj Patel,Sales
SAL032026,2025-07-12,CUST0302,Sharma Brothers,Tonk,PRD0063,Monaco Biscuit,250g,13,PCS,28.34,40.0,7.0,483.6,58.03,1911.28,Sawai Madhopur Branch,Manoj Patel,Sales
SAL032026,2025-07-12,CUST0302,Sharma Brothers,Tonk,PRD0120,Battery Eveready AA,2pcs,7,PCS,42.01,62.0,0.0,434.0,52.08,1911.28,Tonk Branch,Manoj Patel,Sales
SAL032026,2025-07-12,CUST0302,Sharma Brothers,Tonk,PRD0043,Scotch Brite Scrub,1pc,23,PCS,22.22,35.0,2.0,788.9,94.67,1911.28,Main Godown,Manoj Patel,Sales
SAL032029,2025-09-09,CUST0302,Sharma Brothers,Tonk,PRD0005,Amul Kool Milk,200ml,8,PCS,18.22,25.0,0.0,200.0,24.0,404.6,Tonk Branch,Suresh Yadav,Sales
SAL032029,2025-09-09,CUST0302,Sharma Brothers,Tonk,PRD0067,Crax Corn Rings,30g,5,PCS,8.05,12.0,0.0,60.0,7.2,404.6,Tonk Branch,Suresh Yadav,Sales
SAL032029,2025-09-09,CUST0302,Sharma Brothers,Tonk,PRD0100,ORS Oral Rehydration,21g,6,PCS,12.12,18.0,0.0,108.0,5.4,404.6,Tonk Branch,Suresh Yadav,Sales
SAL032033,2025-10-29,CUST0302,Sharma Brothers,Tonk,PRD0118,Castrol Oil,1L,35,PCS,248.87,360.0,3.0,12222.0,2199.96,45037.96,Sawai Madhopur Branch,Manoj Patel,Sales
SAL032033,2025-10-29,CUST0302,Sharma Brothers,Tonk,PRD0031,Nivea Cream,200ml,63,PCS,148.06,220.0,0.0,13860.0,2494.8,45037.96,Sawai Madhopur Branch,Manoj Patel,Sales
SAL032033,2025-10-29,CUST0302,Sharma Brothers,Tonk,PRD0121,Sarpan Hybrid Seeds,500g,42,PCS,186.18,260.0,0.0,10920.0,546.0,45037.96,Tonk Branch,Manoj Patel,Sales
SAL032033,2025-10-29,CUST0302,Sharma Brothers,Tonk,PRD0126,Sunfeast Bounce,82g,38,PCS,28.07,40.0,0.0,1520.0,182.4,45037.96,Main Godown,Manoj Patel,Sales
SAL032033,2025-10-29,CUST0302,Sharma Brothers,Tonk,PRD0020,Lux Beauty Soap,100g,27,PCS,22.03,35.0,2.0,926.1,166.7,45037.96,Sawai Madhopur Branch,Manoj Patel,Sales
SAL032034,2025-10-28,CUST0302,Sharma Brothers,Tonk,PRD0062,Britannia 50-50 Biscuit,100g,8,PCS,18.1,26.0,0.0,208.0,24.96,9223.52,Tonk Branch,Manoj Patel,Sales
SAL032034,2025-10-28,CUST0302,Sharma Brothers,Tonk,PRD0063,Monaco Biscuit,250g,1,PCS,28.33,40.0,0.0,40.0,4.8,9223.52,Sawai Madhopur Branch,Manoj Patel,Sales
SAL032034,2025-10-28,CUST0302,Sharma Brothers,Tonk,PRD0048,Phenyl Floor Cleaner,500ml,2,PCS,28.01,42.0,3.0,81.48,9.78,9223.52,Main Godown,Manoj Patel,Sales
SAL032034,2025-10-28,CUST0302,Sharma Brothers,Tonk,PRD0027,Dabur Amla Hair Oil,500ml,65,PCS,69.34,100.0,5.0,6175.0,1111.5,9223.52,Main Godown,Manoj Patel,Sales
SAL032034,2025-10-28,CUST0302,Sharma Brothers,Tonk,PRD0036,Surf Excel Detergent,1kg,10,PCS,92.27,140.0,0.0,1400.0,168.0,9223.52,Tonk Branch,Manoj Patel,Sales
SAL032036,2025-10-04,CUST0302,Sharma Brothers,Tonk,PRD0075,Tata Salt,1kg,34,PCS,18.24,24.0,0.0,816.0,40.8,7846.69,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL032036,2025-10-04,CUST0302,Sharma Brothers,Tonk,PRD0117,Pidilite M-Seal,50g,45,PCS,48.32,72.0,0.0,3240.0,583.2,7846.69,Main Godown,Suresh Yadav,Sales
SAL032036,2025-10-04,CUST0302,Sharma Brothers,Tonk,PRD0047,Odonil Air Freshener,50g,15,PCS,42.75,65.0,0.0,975.0,117.0,7846.69,Tonk Branch,Suresh Yadav,Sales
SAL032036,2025-10-04,CUST0302,Sharma Brothers,Tonk,PRD0070,Sunfeast Yumfills,50g,21,PCS,12.07,18.0,0.0,378.0,45.36,7846.69,Main Godown,Suresh Yadav,Sales
SAL032036,2025-10-04,CUST0302,Sharma Brothers,Tonk,PRD0108,Stayfree Pads,8pcs,16,PCS,66.21,95.0,3.0,1474.4,176.93,7846.69,Tonk Branch,Suresh Yadav,Sales
SAL032045,2025-12-31,CUST0302,Sharma Brothers,Tonk,PRD0005,Amul Kool Milk,200ml,8,PCS,18.14,25.0,0.0,200.0,24.0,224.0,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL032058,2026-06-02,CUST0302,Sharma Brothers,Tonk,PRD0033,Ponds Talcum Powder,300g,11,PCS,96.22,145.0,0.0,1595.0,287.1,2655.8,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL032058,2026-06-02,CUST0302,Sharma Brothers,Tonk,PRD0030,Gillette Fusion Razor,2pcs,1,PCS,195.38,295.0,0.0,295.0,53.1,2655.8,Sawai Madhopur Branch,Suresh Yadav,Sales
SAL032058,2026-06-02,CUST0302,Sharma Brothers,Tonk,PRD0058,Haldiram Bhujia,200g,4,PCS,65.57,95.0,0.0,380.0,45.6,2655.8,Main Godown,Suresh Yadav,Sales
SAL032072,2024-10-16,CUST0304,Gupta Sons,Niwai,PRD0043,Scotch Brite Scrub,1pc,40,PCS,22.29,35.0,0.0,1400.0,168.0,2775.5,Main Godown,Dinesh Verma,Sales
SAL032072,2024-10-16,CUST0304,Gupta Sons,Niwai,PRD0103,Hajmola Tablets,120pcs,23,PCS,35.05,50.0,0.0,1150.0,57.5,2775.5,Tonk Branch,Dinesh Verma,Sales
SAL032078,2024-11-22,CUST0304,Gupta Sons,Niwai,PRD0018,Pepsodent Toothpaste,200g,31,PCS,55.04,82.0,3.0,2465.74,443.83,4371.17,Main Godown,Bharat Meena,Sales
SAL032078,2024-11-22,CUST0304,Gupta Sons,Niwai,PRD0037,Ariel Detergent,1kg,9,PCS,96.25,145.0,0.0,1305.0,156.6,4371.17,Tonk Branch,Bharat Meena,Sales
SAL032079,2024-12-04,CUST0304,Gupta Sons,Niwai,PRD0031,Nivea Cream,200ml,22,PCS,149.6,220.0,0.0,4840.0,871.2,11575.97,Sawai Madhopur Branch,Bharat Meena,Sales
SAL032079,2024-12-04,CUST0304,Gupta Sons,Niwai,PRD0132,Lizol Disinfectant Spray,500ml,22,PCS,68.71,105.0,0.0,2310.0,277.2,11575.97,Tonk Branch,Bharat Meena,Sales
SAL032079,2024-12-04,CUST0304,Gupta Sons,Niwai,PRD0067,Crax Corn Rings,30g,32,PCS,8.13,12.0,0.0,384.0,46.08,11575.97,Main Godown,Bharat Meena,Sales
SAL032079,2024-12-04,CUST0304,Gupta Sons,Niwai,PRD0049,Exo Dishwash Bar,200g,40,PCS,15.03,22.0,2.0,862.4,103.49,11575.97,Sawai Madhopur Branch,Bharat Meena,Sales
SAL032079,2024-12-04,CUST0304,Gupta Sons,Niwai,PRD0107,Natraj Pencil,12pcs,42,PCS,28.55,40.0,0.0,1680.0,201.6,11575.97,Tonk Branch,Bharat Meena,Sales
SAL032086,2025-01-11,CUST0304,Gupta Sons,Niwai,PRD0036,Surf Excel Detergent,1kg,45,PCS,91.53,140.0,0.0,6300.0,756.0,9662.0,Main Godown,Bharat Meena,Sales
SAL032086,2025-01-11,CUST0304,Gupta Sons,Niwai,PRD0043,Scotch Brite Scrub,1pc,47,PCS,22.38,35.0,0.0,1645.0,197.4,9662.0,Sawai Madhopur Branch,Bharat Meena,Sales
SAL032086,2025-01-11,CUST0304,Gupta Sons,Niwai,PRD0119,Battery Duracell AA,2pcs,2,PCS,58.61,85.0,7.0,158.1,18.97,9662.0,Main Godown,Bharat Meena,Sales
SAL032086,2025-01-11,CUST0304,Gupta Sons,Niwai,PRD0092,Amul Mozzarella Cheese,200g,3,PCS,146.08,190.0,2.0,558.6,27.93,9662.0,Main Godown,Bharat Meena,Sales
SAL032088,2025-02-05,CUST0304,Gupta Sons,Niwai,PRD0115,Dynamo Liquid Detergent,1L,31,PCS,116.38,170.0,0.0,5270.0,632.4,25225.04,Tonk Branch,Bharat Meena,Sales
SAL032088,2025-02-05,CUST0304,Gupta Sons,Niwai,PRD0006,Frooti Mango Drink,200ml,35,PCS,9.06,13.0,7.0,423.15,50.78,25225.04,Tonk Branch,Bharat Meena,Sales
SAL032088,2025-02-05,CUST0304,Gupta Sons,Niwai,PRD0051,Parle-G Biscuit,800g,34,PCS,38.46,55.0,0.0,1870.0,224.4,25225.04,Main Godown,Bharat Meena,Sales
SAL032088,2025-02-05,CUST0304,Gupta Sons,Niwai,PRD0118,Castrol Oil,1L,11,PCS,245.82,360.0,0.0,3960.0,712.8,25225.04,Tonk Branch,Bharat Meena,Sales
SAL032088,2025-02-05,CUST0304,Gupta Sons,Niwai,PRD0050,Domex Toilet Cleaner,500ml,56,PCS,68.46,102.0,0.0,5712.0,685.44,25225.04,Sawai Madhopur Branch,Bharat Meena,Sales
SAL032088,2025-02-05,CUST0304,Gupta Sons,Niwai,PRD0132,Lizol Disinfectant Spray,500ml,11,PCS,69.21,105.0,5.0,1097.25,131.67,25225.04,Tonk Branch,Bharat Meena,Sales
SAL032088,2025-02-05,CUST0304,Gupta Sons,Niwai,PRD0093,Kwality Walls Cornetto,65ml,22,PCS,28.28,40.0,0.0,880.0,44.0,25225.04,Sawai Madhopur Branch,Bharat Meena,Sales
SAL032088,2025-02-05,CUST0304,Gupta Sons,Niwai,PRD0023,Head & Shoulders Shampoo,180ml,18,PCS,118.69,175.0,5.0,2992.5,538.65,25225.04,Sawai Madhopur Branch,Bharat Meena,Sales
SAL032091,2025-03-22,CUST0304,Gupta Sons,Niwai,PRD0058,Haldiram Bhujia,200g,9,PCS,65.25,95.0,0.0,855.0,102.6,3415.44,Tonk Branch,Bharat Meena,Sales
SAL032091,2025-03-22,CUST0304,Gupta Sons,Niwai,PRD0113,Aquaguard Filter Candle,1pc,11,PCS,147.3,210.0,5.0,2194.5,263.34,3415.44,Main Godown,Bharat Meena,Sales
SAL032107,2025-07-21,CUST0304,Gupta Sons,Niwai,PRD0127,Jim Jam Biscuit,150g,31,PCS,22.28,32.0,0.0,992.0,119.04,2145.02,Tonk Branch,Dinesh Verma,Sales
SAL032107,2025-07-21,CUST0304,Gupta Sons,Niwai,PRD0130,Tiger Biscuit,100g,11,PCS,18.35,26.0,0.0,286.0,34.32,2145.02,Sawai Madhopur Branch,Dinesh Verma,Sales
SAL032107,2025-07-21,CUST0304,Gupta Sons,Niwai,PRD0021,Lifebuoy Soap,100g,24,PCS,18.31,28.0,10.0,604.8,108.86,2145.02,Main Godown,Dinesh Verma,Sales
SAL032111,2025-08-02,CUST0304,Gupta Sons,Niwai,PRD0107,Natraj Pencil,12pcs,12,PCS,28.45,40.0,0.0,480.0,57.6,15391.88,Main Godown,Dinesh Verma,Sales
SAL032111,2025-08-02,CUST0304,Gupta Sons,Niwai,PRD0120,Battery Eveready AA,2pcs,32,PCS,42.06,62.0,0.0,1984.0,238.08,15391.88,Main Godown,Dinesh Verma,Sales
SAL032111,2025-08-02,CUST0304,Gupta Sons,Niwai,PRD0073,Saffola Gold Oil,1L,28,PCS,146.83,195.0,0.0,5460.0,273.0,15391.88,Main Godown,Dinesh Verma,Sales
SAL032111,2025-08-02,CUST0304,Gupta Sons,Niwai,PRD0003,Nescafe Classic,50g,22,PCS,197.55,280.0,0.0,6160.0,739.2,15391.88,Sawai Madhopur Branch,Dinesh Verma,Sales
SAL032115,2025-09-23,CUST0304,Gupta Sons,Niwai,PRD0092,Amul Mozzarella Cheese,200g,7,PCS,146.47,190.0,7.0,1236.9,61.84,2376.81,Tonk Branch,Bharat Meena,Sales
SAL032115,2025-09-23,CUST0304,Gupta Sons,Niwai,PRD0010,Limca Lemon,750ml,8,PCS,28.19,40.0,5.0,304.0,36.48,2376.81,Main Godown,Bharat Meena,Sales
SAL032115,2025-09-23,CUST0304,Gupta Sons,Niwai,PRD0009,Thumbs Up Cola,750ml,16,PCS,30.14,42.0,2.0,658.56,79.03,2376.81,Tonk Branch,Bharat Meena,Sales
SAL032123,2025-11-13,CUST0304,Gupta Sons,Niwai,PRD0100,ORS Oral Rehydration,21g,4,PCS,12.11,18.0,2.0,70.56,3.53,14663.88,Sawai Madhopur Branch,Bharat Meena,Sales
SAL032123,2025-11-13,CUST0304,Gupta Sons,Niwai,PRD0005,Amul Kool Milk,200ml,17,PCS,18.11,25.0,0.0,425.0,51.0,14663.88,Tonk Branch,Bharat Meena,Sales
SAL032123,2025-11-13,CUST0304,Gupta Sons,Niwai,PRD0014,Real Fruit Juice,1L,20,PCS,66.08,95.0,0.0,1900.0,228.0,14663.88,Sawai Madhopur Branch,Bharat Meena,Sales
SAL032123,2025-11-13,CUST0304,Gupta Sons,Niwai,PRD0003,Nescafe Classic,50g,39,PCS,197.12,280.0,2.0,10701.6,1284.19,14663.88,Tonk Branch,Bharat Meena,Sales
SAL032136,2026-02-05,CUST0304,Gupta Sons,Niwai,PRD0090,Amul Gold Milk,1L,33,PCS,62.38,80.0,2.0,2587.2,129.36,9799.25,Sawai Madhopur Branch,Dinesh Verma,Sales
SAL032136,2026-02-05,CUST0304,Gupta Sons,Niwai,PRD0014,Real Fruit Juice,1L,41,PCS,66.63,95.0,0.0,3895.0,467.4,9799.25,Main Godown,Dinesh Verma,Sales
SAL032136,2026-02-05,CUST0304,Gupta Sons,Niwai,PRD0098,Burnol Cream,20g,8,PCS,35.23,52.0,3.0,403.52,48.42,9799.25,Main Godown,Dinesh Verma,Sales
SAL032136,2026-02-05,CUST0304,Gupta Sons,Niwai,PRD0028,Vivel Soap,100g,16,PCS,20.12,30.0,7.0,446.4,80.35,9799.25,Sawai Madhopur Branch,Dinesh Verma,Sales
SAL032136,2026-02-05,CUST0304,Gupta Sons,Niwai,PRD0084,Knorr Soup,44g,29,PCS,34.64,48.0,0.0,1392.0,69.6,9799.25,Main Godown,Dinesh Verma,Sales
SAL032136,2026-02-05,CUST0304,Gupta Sons,Niwai,PRD0005,Amul Kool Milk,200ml,10,PCS,18.28,25.0,0.0,250.0,30.0,9799.25,Tonk Branch,Dinesh Verma,Sales
SAL032138,2026-02-18,CUST0304,Gupta Sons,Niwai,PRD0003,Nescafe Classic,50g,31,PCS,198.16,280.0,0.0,8680.0,1041.6,12124.0,Main Godown,Dinesh Verma,Sales
SAL032138,2026-02-18,CUST0304,Gupta Sons,Niwai,PRD0077,Catch Black Pepper,50g,44,PCS,38.0,52.0,0.0,2288.0,114.4,12124.0,Main Godown,Dinesh Verma,Sales
SAL032139,2026-03-16,CUST0304,Gupta Sons,Niwai,PRD0079,MDH Kitchen King,100g,41,PCS,58.21,80.0,5.0,3116.0,155.8,10006.5,Tonk Branch,Dinesh Verma,Sales
SAL032139,2026-03-16,CUST0304,Gupta Sons,Niwai,PRD0015,Tropicana Orange Juice,1L,40,PCS,78.07,110.0,0.0,4400.0,528.0,10006.5,Main Godown,Dinesh Verma,Sales
SAL032139,2026-03-16,CUST0304,Gupta Sons,Niwai,PRD0011,Sprite,750ml,36,PCS,28.45,40.0,7.0,1339.2,160.7,10006.5,Sawai Madhopur Branch,Dinesh Verma,Sales
SAL032139,2026-03-16,CUST0304,Gupta Sons,Niwai,PRD0022,Dove Soap,75g,4,PCS,42.05,65.0,0.0,260.0,46.8,10006.5,Main Godown,Dinesh Verma,Sales
SAL032141,2026-03-31,CUST0304,Gupta Sons,Niwai,PRD0076,Captain Cook Salt,1kg,45,PCS,16.15,22.0,0.0,990.0,49.5,15700.57,Sawai Madhopur Branch,Bharat Meena,Sales
SAL032141,2026-03-31,CUST0304,Gupta Sons,Niwai,PRD0071,Aashirvaad Atta,5kg,31,PCS,206.84,260.0,5.0,7657.0,382.85,15700.57,Tonk Branch,Bharat Meena,Sales
SAL032141,2026-03-31,CUST0304,Gupta Sons,Niwai,PRD0033,Ponds Talcum Powder,300g,3,PCS,95.05,145.0,0.0,435.0,78.3,15700.57,Main Godown,Bharat Meena,Sales
SAL032141,2026-03-31,CUST0304,Gupta Sons,Niwai,PRD0110,Carefree Liner,20pcs,15,PCS,55.03,80.0,2.0,1176.0,141.12,15700.57,Main Godown,Bharat Meena,Sales
SAL032141,2026-03-31,CUST0304,Gupta Sons,Niwai,PRD0029,Gillette Mach3 Razor,2pcs,28,PCS,95.28,145.0,0.0,4060.0,730.8,15700.57,Sawai Madhopur Branch,Bharat Meena,Sales
SAL032146,2026-04-23,CUST0304,Gupta Sons,Niwai,PRD0102,Eno Fruit Salt,100g,30,PCS,61.44,78.0,0.0,2340.0,117.0,5400.36,Tonk Branch,Bharat Meena,Sales
SAL032146,2026-04-23,CUST0304,Gupta Sons,Niwai,PRD0009,Thumbs Up Cola,750ml,60,PCS,30.04,42.0,0.0,2520.0,302.4,5400.36,Tonk Branch,Bharat Meena,Sales
SAL032146,2026-04-23,CUST0304,Gupta Sons,Niwai,PRD0067,Crax Corn Rings,30g,9,PCS,8.05,12.0,0.0,108.0,12.96,5400.36,Tonk Branch,Bharat Meena,Sales
SAL032147,2026-05-02,CUST0304,Gupta Sons,Niwai,PRD0056,Kurkure Masala,90g,27,PCS,19.2,27.0,0.0,729.0,87.48,10300.85,Tonk Branch,Bharat Meena,Sales
SAL032147,2026-05-02,CUST0304,Gupta Sons,Niwai,PRD0069,Dairy Milk Chocolate,40g,8,PCS,35.08,50.0,0.0,400.0,48.0,10300.85,Sawai Madhopur Branch,Bharat Meena,Sales
SAL032147,2026-05-02,CUST0304,Gupta Sons,Niwai,PRD0028,Vivel Soap,100g,16,PCS,20.16,30.0,3.0,465.6,83.81,10300.85,Tonk Branch,Bharat Meena,Sales
SAL032147,2026-05-02,CUST0304,Gupta Sons,Niwai,PRD0029,Gillette Mach3 Razor,2pcs,36,PCS,95.43,145.0,0.0,5220.0,939.6,10300.85,Sawai Madhopur Branch,Bharat Meena,Sales
SAL032147,2026-05-02,CUST0304,Gupta Sons,Niwai,PRD0099,Band-Aid Strips,10pcs,34,PCS,22.36,32.0,0.0,1088.0,130.56,10300.85,Sawai Madhopur Branch,Bharat Meena,Sales
SAL032147,2026-05-02,CUST0304,Gupta Sons,Niwai,PRD0088,Mother Dairy Curd,400g,22,PCS,35.18,48.0,0.0,1056.0,52.8,10300.85,Main Godown,Bharat Meena,Sales
SAL032178,2024-09-10,CUST0305,Mittal Brothers,Khanpur,PRD0036,Surf Excel Detergent,1kg,47,PCS,92.29,140.0,0.0,6580.0,789.6,19687.36,Main Godown,Amit Sharma,Sales
SAL032178,2024-09-10,CUST0305,Mittal Brothers,Khanpur,PRD0002,Tata Tea Gold,500g,34,PCS,192.38,260.0,0.0,8840.0,1060.8,19687.36,Tonk Branch,Amit Sharma,Sales
SAL032178,2024-09-10,CUST0305,Mittal Brothers,Khanpur,PRD0042,Colin Glass Cleaner,500ml,19,PCS,66.14,98.0,0.0,1862.0,223.44,19687.36,Tonk Branch,Amit Sharma,Sales
SAL032178,2024-09-10,CUST0305,Mittal Brothers,Khanpur,PRD0052,Britannia Good Day,200g,2,PCS,27.31,38.0,0.0,76.0,9.12,19687.36,Main Godown,Amit Sharma,Sales
SAL032178,2024-09-10,CUST0305,Mittal Brothers,Khanpur,PRD0041,Lizol Floor Cleaner,500ml,2,PCS,73.21,110.0,0.0,220.0,26.4,19687.36,Sawai Madhopur Branch,Amit Sharma,Sales
SAL032184,2024-10-24,CUST0305,Mittal Brothers,Khanpur,PRD0017,Colgate Dental Cream,100g,31,PCS,38.21,58.0,2.0,1762.04,317.17,5246.57,Tonk Branch,Amit Sharma,Sales
