payment_voucher_no,payment_date,customer_id,party_name,voucher_no,payment_amount,payment_mode,reference_no
PAY030837,2025-05-03,CUST0300,Rajput Brothers,SAL031855,4375.84,UPI,REF00030837
PAY030861,2025-10-07,CUST0300,Rajput Brothers,SAL031879,8148.35,Cash,REF00030861
PAY030866,2025-11-07,CUST0300,Rajput Brothers,SAL031884,6682.37,Cash,REF00030866
PAY030869,2025-11-13,CUST0300,Rajput Brothers,SAL031887,5417.82,Cash,REF00030869
PAY030877,2026-02-21,CUST0300,Rajput Brothers,SAL031895,5716.47,Cash,REF00030877
PAY030896,2026-05-29,CUST0300,Rajput Brothers,SAL031914,14283.08,Cheque,REF00030896
PAY030897,2026-05-29,CUST0300,Rajput Brothers,SAL031915,2799.82,Cash,REF00030897
PAY030900,2026-07-06,CUST0300,Rajput Brothers,SAL031918,2992.2,Cheque,REF00030900
PAY030902,2026-07-29,CUST0300,Rajput Brothers,SAL031920,12791.6,Cash,REF00030902
PAY030916,2025-01-01,CUST0301,Jain Traders,SAL031945,6821.55,UPI,REF00030916
PAY030927,2026-02-25,CUST0301,Jain Traders,SAL031956,1836.8,NEFT,REF00030927
PAY030946,2024-11-07,CUST0302,Sharma Brothers,SAL031978,17889.93,Cheque,REF00030946
PAY030949,2024-11-28,CUST0302,Sharma Brothers,SAL031981,817.6,NEFT,REF00030949
PAY030959,2025-01-19,CUST0302,Sharma Brothers,SAL031991,8991.58,Cheque,REF00030959
PAY030962,2025-02-16,CUST0302,Sharma Brothers,SAL031994,11656.27,Cash,REF00030962
PAY030976,2025-04-21,CUST0302,Sharma Brothers,SAL032008,32840.18,UPI,REF00030976
PAY030994,2025-08-26,CUST0302,Sharma Brothers,SAL032026,1911.28,Cash,REF00030994
PAY030997,2025-10-24,CUST0302,Sharma Brothers,SAL032029,404.6,Cheque,REF00030997
PAY031001,2025-12-07,CUST0302,Sharma Brothers,SAL032033,45037.96,Cheque,REF00031001
PAY031002,2025-12-10,CUST0302,Sharma Brothers,SAL032034,9223.52,Cheque,REF00031002
PAY031004,2025-11-15,CUST0302,Sharma Brothers,SAL032036,7846.69,UPI,REF00031004
PAY031013,2026-02-05,CUST0302,Sharma Brothers,SAL032045,224.0,UPI,REF00031013
PAY031026,2026-07-22,CUST0302,Sharma Brothers,SAL032058,2655.8,Cash,REF00031026
PAY031037,2024-11-17,CUST0304,Gupta Sons,SAL032072,2775.5,UPI,REF00031037
PAY031043,2025-01-06,CUST0304,Gupta Sons,SAL032078,3602.81,NEFT,REF00031043
PAY031044,2025-01-18,CUST0304,Gupta Sons,SAL032079,11575.97,NEFT,REF00031044
PAY031051,2025-02-20,CUST0304,Gupta Sons,SAL032086,9662.0,UPI,REF00031051
PAY031053,2025-03-11,CUST0304,Gupta Sons,SAL032088,13098.36,UPI,REF00031053
PAY031056,2025-04-28,CUST0304,Gupta Sons,SAL032091,3415.44,Cash,REF00031056
PAY031072,2025-08-25,CUST0304,Gupta Sons,SAL032107,2145.02,UPI,REF00031072
PAY031076,2025-09-07,CUST0304,Gupta Sons,SAL032111,11220.58,NEFT,REF00031076
PAY031080,2025-10-28,CUST0304,Gupta Sons,SAL032115,2376.81,Cheque,REF00031080
PAY031088,2025-12-21,CUST0304,Gupta Sons,SAL032123,14663.88,Cheque,REF00031088
PAY031101,2026-03-18,CUST0304,Gupta Sons,SAL032136,9799.25,Cheque,REF00031101
PAY031103,2026-03-20,CUST0304,Gupta Sons,SAL032138,12124.0,Cheque,REF00031103
PAY031104,2026-04-16,CUST0304,Gupta Sons,SAL032139,10006.5,UPI,REF00031104
PAY031106,2026-05-02,CUST0304,Gupta Sons,SAL032141,15700.57,Cheque,REF00031106
PAY031111,2026-05-26,CUST0304,Gupta Sons,SAL032146,5400.36,Cash,REF00031111
PAY031112,2026-06-06,CUST0304,Gupta Sons,SAL032147,4335.24,NEFT,REF00031112
PAY031136,2024-10-14,CUST0305,Mittal Brothers,SAL032178,19687.36,Cash,REF00031136
PAY031142,2024-11-24,CUST0305,Mittal Brothers,SAL032184,5246.57,NEFT,REF00031142
PAY031146,2024-12-17,CUST0305,Mittal Brothers,SAL032188,4478.32,UPI,REF00031146
PAY031153,2024-12-31,CUST0305,Mittal Brothers,SAL032195,3088.33,Cheque,REF00031153
PAY031165,2025-02-22,CUST0305,Mittal Brothers,SAL032207,6952.05,UPI,REF00031165
PAY031169,2025-03-28,CUST0305,Mittal Brothers,SAL032211,6350.96,Cash,REF00031169
PAY031199,2025-07-15,CUST0305,Mittal Brothers,SAL032241,1913.5,Cash,REF00031199
PAY031212,2025-09-17,CUST0305,Mittal Brothers,SAL032254,28623.7,Cheque,REF00031212
PAY031213,2025-09-13,CUST0305,Mittal Brothers,SAL032255,6692.1,Cheque,REF00031213
PAY031215,2025-09-26,CUST0305,Mittal Brothers,SAL032257,5150.36,NEFT,REF00031215
PAY031219,2025-10-11,CUST0305,Mittal Brothers,SAL032261,2620.8,Cash,REF00031219
PAY031226,2025-11-23,CUST0305,Mittal Brothers,SAL032268,8273.25,NEFT,REF00031226
PAY031227,2025-11-13,CUST0305,Mittal Brothers,SAL032269,25277.79,Cheque,REF00031227
PAY031233,2025-12-09,CUST0305,Mittal Brothers,SAL032275,11997.09,NEFT,REF00031233
PAY031234,2026-01-02,CUST0305,Mittal Brothers,SAL032276,26246.62,Cheque,REF00031234
PAY031247,2026-02-14,CUST0305,Mittal Brothers,SAL032289,5853.05,Cheque,REF00031247
PAY031248,2026-02-12,CUST0305,Mittal Brothers,SAL032290,10898.31,NEFT,REF00031248
PAY031258,2026-03-13,CUST0305,Mittal Brothers,SAL032300,14396.76,NEFT,REF00031258
PAY031259,2026-04-27,CUST0305,Mittal Brothers,SAL032301,14935.36,NEFT,REF00031259
PAY031260,2026-04-10,CUST0305,Mittal Brothers,SAL032302,792.96,UPI,REF00031260
PAY031272,2026-06-01,CUST0305,Mittal Brothers,SAL032314,11199.83,Cheque,REF00031272
PAY031276,2026-06-05,CUST0305,Mittal Brothers,SAL032318,3857.39,Cheque,REF00031276
PAY031287,2026-08-20,CUST0305,Mittal Brothers,SAL032329,8464.61,UPI,REF00031287
PAY031291,2024-11-12,CUST0306,Meena Enterprises,SAL032340,7358.96,Cash,REF00031291
PAY031319,2025-06-05,CUST0306,Meena Enterprises,SAL032368,7370.9,Cheque,REF00031319
PAY031326,2025-08-20,CUST0306,Meena Enterprises,SAL032375,12496.93,UPI,REF00031326
PAY031333,2025-10-28,CUST0306,Meena Enterprises,SAL032382,6908.47,Cash,REF00031333
PAY031341,2025-12-23,CUST0306,Meena Enterprises,SAL032390,3326.61,UPI,REF00031341
PAY031346,2026-02-03,CUST0306,Meena Enterprises,SAL032395,25144.09,Cheque,REF00031346
PAY031352,2026-02-11,CUST0306,Meena Enterprises,SAL032401,11243.8,Cash,REF00031352
PAY031355,2026-03-25,CUST0306,Meena Enterprises,SAL032404,6849.08,Cash,REF00031355
PAY031367,2026-06-15,CUST0306,Meena Enterprises,SAL032416,10683.12,UPI,REF00031367
PAY031378,2024-11-20,CUST0307,Bansal Cold Store,SAL032431,13820.01,UPI,REF00031378
PAY031381,2024-12-27,CUST0307,Bansal Cold Store,SAL032434,7453.6,NEFT,REF00031381
PAY031386,2025-02-18,CUST0307,Bansal Cold Store,SAL032439,7582.62,Cheque,REF00031386
PAY031400,2025-05-12,CUST0307,Bansal Cold Store,SAL032453,2087.82,NEFT,REF00031400
PAY031406,2025-07-12,CUST0307,Bansal Cold Store,SAL032459,13652.34,NEFT,REF00031406
PAY031412,2025-08-15,CUST0307,Bansal Cold Store,SAL032465,12678.24,UPI,REF00031412
PAY031415,2025-09-09,CUST0307,Bansal Cold Store,SAL032468,23772.97,Cheque,REF00031415
PAY031445,2026-03-15,CUST0307,Bansal Cold Store,SAL032498,4277.53,NEFT,REF00031445
PAY031447,2026-04-18,CUST0307,Bansal Cold Store,SAL032500,5996.48,UPI,REF00031447
PAY031448,2026-04-19,CUST0307,Bansal Cold Store,SAL032501,12976.86,Cheque,REF00031448
PAY031450,2026-04-09,CUST0307,Bansal Cold Store,SAL032503,28218.91,Cheque,REF00031450
PAY031456,2026-06-01,CUST0307,Bansal Cold Store,SAL032509,11846.75,Cash,REF00031456
PAY031457,2026-05-11,CUST0307,Bansal Cold Store,SAL032510,7256.17,UPI,REF00031457
PAY031458,2026-06-26,CUST0307,Bansal Cold Store,SAL032511,18079.75,Cash,REF00031458
PAY031460,2026-06-04,CUST0307,Bansal Cold Store,SAL032513,5999.93,NEFT,REF00031460
PAY031462,2026-06-29,CUST0307,Bansal Cold Store,SAL032515,13802.34,NEFT,REF00031462
PAY031464,2026-06-27,CUST0307,Bansal Cold Store,SAL032517,8240.22,Cash,REF00031464
PAY031467,2026-06-23,CUST0307,Bansal Cold Store,SAL032520,10303.56,Cash,REF00031467
PAY031477,2026-08-14,CUST0307,Bansal Cold Store,SAL032530,3511.87,NEFT,REF00031477
PAY031482,2024-10-27,CUST0308,Gupta General Store,SAL032542,11055.59,NEFT,REF00031482
PAY031483,2024-10-23,CUST0308,Gupta General Store,SAL032543,9917.74,Cash,REF00031483
PAY031486,2024-10-19,CUST0308,Gupta General Store,SAL032546,7158.48,UPI,REF00031486
PAY031488,2024-10-30,CUST0308,Gupta General Store,SAL032548,4907.63,NEFT,REF00031488
PAY031495,2024-11-19,CUST0308,Gupta General Store,SAL032555,3594.08,Cash,REF00031495
PAY031513,2025-03-07,CUST0308,Gupta General Store,SAL032573,2139.2,Cash,REF00031513
PAY031517,2025-04-13,CUST0308,Gupta General Store,SAL032577,10398.43,NEFT,REF00031517
PAY031523,2025-04-27,CUST0308,Gupta General Store,SAL032583,4124.92,UPI,REF00031523
PAY031530,2025-05-04,CUST0308,Gupta General Store,SAL032590,13749.69,NEFT,REF00031530
PAY031535,2025-07-31,CUST0308,Gupta General Store,SAL032595,4660.66,UPI,REF00031535
PAY031544,2025-09-08,CUST0308,Gupta General Store,SAL032604,13542.64,NEFT,REF00031544
PAY031552,2025-11-20,CUST0308,Gupta General Store,SAL032612,6698.32,UPI,REF00031552
PAY031566,2026-01-03,CUST0308,Gupta General Store,SAL032626,7050.88,UPI,REF00031566
PAY031572,2026-02-13,CUST0308,Gupta General Store,SAL032632,11848.93,Cheque,REF00031572
PAY031579,2026-04-10,CUST0308,Gupta General Store,SAL032639,12298.3,NEFT,REF00031579
PAY031588,2026-06-16,CUST0308,Gupta General Store,SAL032648,4489.68,Cash,REF00031588
PAY031594,2026-07-22,CUST0308,Gupta General Store,SAL032654,4144.08,UPI,REF00031594
PAY031601,2024-10-31,CUST0309,Meena Brothers,SAL032667,3018.86,Cheque,REF00031601
PAY031611,2024-11-11,CUST0309,Meena Brothers,SAL032677,11886.0,Cheque,REF00031611
PAY031620,2024-12-27,CUST0309,Meena Brothers,SAL032686,24778.44,Cash,REF00031620
PAY031621,2024-12-13,CUST0309,Meena Brothers,SAL032687,3343.2,NEFT,REF00031621
PAY031630,2025-02-21,CUST0309,Meena Brothers,SAL032696,10057.6,Cheque,REF00031630
PAY031632,2025-02-04,CUST0309,Meena Brothers,SAL032698,8490.77,Cash,REF00031632
PAY031633,2025-03-14,CUST0309,Meena Brothers,SAL032699,13296.11,Cash,REF00031633
PAY031637,2025-03-31,CUST0309,Meena Brothers,SAL032703,5922.92,NEFT,REF00031637
PAY031646,2025-04-18,CUST0309,Meena Brothers,SAL032712,12241.94,Cheque,REF00031646
PAY031655,2025-06-02,CUST0309,Meena Brothers,SAL032721,22498.38,Cheque,REF00031655
PAY031664,2025-07-07,CUST0309,Meena Brothers,SAL032730,12277.24,UPI,REF00031664
PAY031665,2025-06-27,CUST0309,Meena Brothers,SAL032731,9672.43,UPI,REF00031665
PAY031666,2025-06-10,CUST0309,Meena Brothers,SAL032732,1971.2,Cash,REF00031666
PAY031669,2025-07-28,CUST0309,Meena Brothers,SAL032735,13960.09,NEFT,REF00031669
PAY031673,2025-07-21,CUST0309,Meena Brothers,SAL032739,16937.93,UPI,REF00031673
PAY031694,2025-10-28,CUST0309,Meena Brothers,SAL032760,13598.8,Cheque,REF00031694
PAY031704,2025-12-21,CUST0309,Meena Brothers,SAL032770,9333.8,NEFT,REF00031704
PAY031705,2025-12-31,CUST0309,Meena Brothers,SAL032771,11245.64,Cheque,REF00031705
PAY031706,2025-12-18,CUST0309,Meena Brothers,SAL032772,921.98,NEFT,REF00031706
PAY031710,2025-12-28,CUST0309,Meena Brothers,SAL032776,6349.86,Cheque,REF00031710
PAY031731,2026-03-27,CUST0309,Meena Brothers,SAL032797,4639.84,UPI,REF00031731
PAY031733,2026-03-12,CUST0309,Meena Brothers,SAL032799,16587.55,Cash,REF00031733
PAY031735,2026-03-05,CUST0309,Meena Brothers,SAL032801,3889.76,Cheque,REF00031735
PAY031737,2026-04-04,CUST0309,Meena Brothers,SAL032803,9707.24,NEFT,REF00031737
PAY031742,2026-04-21,CUST0309,Meena Brothers,SAL032808,12951.53,UPI,REF00031742
PAY031750,2026-06-04,CUST0309,Meena Brothers,SAL032816,12285.19,UPI,REF00031750
PAY031751,2026-06-01,CUST0309,Meena Brothers,SAL032817,2429.51,NEFT,REF00031751
PAY031763,2026-06-23,CUST0309,Meena Brothers,SAL032829,18872.6,Cheque,REF00031763
PAY031784,2024-10-31,CUST0310,Sogani Supermart,SAL032865,3666.2,NEFT,REF00031784
PAY031787,2024-10-25,CUST0310,Sogani Supermart,SAL032868,5523.86,UPI,REF00031787
PAY031793,2024-10-23,CUST0310,Sogani Supermart,SAL032874,11219.39,NEFT,REF00031793
PAY031799,2024-11-23,CUST0310,Sogani Supermart,SAL032880,30305.28,Cash,REF00031799
PAY031806,2025-01-02,CUST0310,Sogani Supermart,SAL032887,1842.4,Cheque,REF00031806
PAY031820,2025-03-18,CUST0310,Sogani Supermart,SAL032901,6276.93,Cash,REF00031820
PAY031825,2025-04-06,CUST0310,Sogani Supermart,SAL032906,10114.89,Cash,REF00031825
PAY031833,2025-06-03,CUST0310,Sogani Supermart,SAL032914,12988.14,Cash,REF00031833
PAY031839,2025-05-09,CUST0310,Sogani Supermart,SAL032920,10966.38,NEFT,REF00031839
PAY031840,2025-05-15,CUST0310,Sogani Supermart,SAL032921,10612.9,NEFT,REF00031840
PAY031845,2025-06-11,CUST0310,Sogani Supermart,SAL032926,5388.15,UPI,REF00031845
PAY031860,2025-09-04,CUST0310,Sogani Supermart,SAL032941,16282.6,UPI,REF00031860
PAY031863,2025-09-10,CUST0310,Sogani Supermart,SAL032944,22603.18,Cash,REF00031863
PAY031864,2025-10-07,CUST0310,Sogani Supermart,SAL032945,6942.43,UPI,REF00031864
PAY031872,2025-09-20,CUST0310,Sogani Supermart,SAL032953,22593.63,Cash,REF00031872
PAY031899,2026-03-05,CUST0310,Sogani Supermart,SAL032980,5176.19,NEFT,REF00031899
PAY031907,2026-03-25,CUST0310,Sogani Supermart,SAL032988,6981.32,Cheque,REF00031907
PAY031913,2026-05-10,CUST0310,Sogani Supermart,SAL032994,10486.28,UPI,REF00031913
PAY031921,2026-05-18,CUST0310,Sogani Supermart,SAL033002,9084.89,Cash,REF00031921
PAY031931,2026-06-25,CUST0310,Sogani Supermart,SAL033012,9265.42,NEFT,REF00031931
PAY031937,2026-08-27,CUST0310,Sogani Supermart,SAL033019,9524.5,NEFT,REF00031937
PAY031955,2025-07-14,CUST0311,Bairwa Cold Store,SAL033040,98.78,Cash,REF00031955
PAY031965,2025-07-26,CUST0311,Bairwa Cold Store,SAL033046,21575.31,Cash,REF00031965
PAY031973,2025-12-01,CUST0311,Bairwa Cold Store,SAL033052,2889.03,UPI,REF00031973
PAY031974,2025-12-01,CUST0311,Bairwa Cold Store,SAL033052,1291.47,UPI,REF00031974
PAY031979,2025-12-09,CUST0311,Bairwa Cold Store,SAL033057,1996.82,Cash,REF00031979
PAY031980,2025-12-09,CUST0311,Bairwa Cold Store,SAL033057,1495.83,NEFT,REF00031980
PAY031999,2026-05-22,CUST0311,Bairwa Cold Store,SAL033072,10575.34,NEFT,REF00031999
PAY032002,2026-04-02,CUST0311,Bairwa Cold Store,SAL033075,13583.39,NEFT,REF00032002
PAY032012,2026-07-29,CUST0311,Bairwa Cold Store,SAL033082,13922.7,NEFT,REF00032012
PAY032015,2026-08-21,CUST0311,Bairwa Cold Store,SAL033085,747.23,UPI,REF00032015
PAY032031,2025-10-14,CUST0312,Bairwa Brothers,SAL033111,18657.75,UPI,REF00032031
PAY032046,2026-07-17,CUST0312,Bairwa Brothers,SAL033126,7739.73,UPI,REF00032046
PAY032048,2024-11-07,CUST0313,Rathi Brothers,SAL033131,18596.39,NEFT,REF00032048
PAY032055,2024-10-11,CUST0313,Rathi Brothers,SAL033138,16527.46,Cheque,REF00032055
PAY032068,2024-12-24,CUST0313,Rathi Brothers,SAL033151,8318.84,Cash,REF00032068
PAY032072,2024-12-30,CUST0313,Rathi Brothers,SAL033155,10260.69,UPI,REF00032072
PAY032086,2025-01-17,CUST0313,Rathi Brothers,SAL033169,22702.68,Cash,REF00032086
PAY032091,2025-03-13,CUST0313,Rathi Brothers,SAL033174,1680.0,NEFT,REF00032091
PAY032118,2025-08-20,CUST0313,Rathi Brothers,SAL033201,3014.19,Cash,REF00032118
PAY032145,2025-11-21,CUST0313,Rathi Brothers,SAL033228,16032.37,NEFT,REF00032145
PAY032147,2025-11-28,CUST0313,Rathi Brothers,SAL033230,28188.96,NEFT,REF00032147
PAY032155,2026-01-12,CUST0313,Rathi Brothers,SAL033238,8920.8,NEFT,REF00032155
PAY032160,2026-01-20,CUST0313,Rathi Brothers,SAL033243,6099.52,Cheque,REF00032160
PAY032162,2026-03-02,CUST0313,Rathi Brothers,SAL033245,14857.2,Cash,REF00032162
PAY032164,2026-03-02,CUST0313,Rathi Brothers,SAL033247,11137.12,NEFT,REF00032164
PAY032165,2026-03-06,CUST0313,Rathi Brothers,SAL033248,14636.89,NEFT,REF00032165
PAY032170,2026-04-03,CUST0313,Rathi Brothers,SAL033253,22296.48,Cheque,REF00032170
PAY032174,2026-04-10,CUST0313,Rathi Brothers,SAL033257,35096.18,UPI,REF00032174
PAY032181,2026-06-15,CUST0313,Rathi Brothers,SAL033264,18922.93,Cash,REF00032181
PAY032194,2026-07-14,CUST0313,Rathi Brothers,SAL033277,16523.85,UPI,REF00032194
PAY032195,2026-08-01,CUST0313,Rathi Brothers,SAL033278,1669.92,Cash,REF00032195
PAY032200,2026-08-27,CUST0313,Rathi Brothers,SAL033283,12875.78,NEFT,REF00032200
PAY032205,2024-10-20,CUST0314,Singh Kirana,SAL033296,966.05,NEFT,REF00032205
PAY032206,2024-10-21,CUST0314,Singh Kirana,SAL033297,9904.35,Cash,REF00032206
PAY032220,2025-01-30,CUST0314,Singh Kirana,SAL033311,9311.82,Cash,REF00032220
PAY032222,2025-02-13,CUST0314,Singh Kirana,SAL033313,25643.75,Cash,REF00032222
PAY032223,2025-02-21,CUST0314,Singh Kirana,SAL033314,5643.42,NEFT,REF00032223
PAY032225,2025-02-15,CUST0314,Singh Kirana,SAL033316,12839.45,Cheque,REF00032225
PAY032229,2025-03-03,CUST0314,Singh Kirana,SAL033320,9569.01,NEFT,REF00032229
PAY032234,2025-03-31,CUST0314,Singh Kirana,SAL033325,14992.65,NEFT,REF00032234
PAY032243,2025-06-27,CUST0314,Singh Kirana,SAL033334,5738.94,NEFT,REF00032243
PAY032249,2025-08-02,CUST0314,Singh Kirana,SAL033340,22966.08,Cheque,REF00032249
PAY032259,2025-09-29,CUST0314,Singh Kirana,SAL033350,21969.45,Cash,REF00032259
PAY032261,2025-09-16,CUST0314,Singh Kirana,SAL033352,9607.56,Cheque,REF00032261
PAY032269,2025-12-09,CUST0314,Singh Kirana,SAL033360,11888.78,Cheque,REF00032269
PAY032282,2026-02-12,CUST0314,Singh Kirana,SAL033373,6914.99,UPI,REF00032282
PAY032291,2026-04-02,CUST0314,Singh Kirana,SAL033382,15089.76,NEFT,REF00032291
PAY032298,2026-05-01,CUST0314,Singh Kirana,SAL033389,2415.0,UPI,REF00032298
PAY032316,2026-08-09,CUST0314,Singh Kirana,SAL033407,13440.33,Cash,REF00032316
PAY032320,2026-08-31,CUST0314,Singh Kirana,SAL033412,11553.52,Cheque,REF00032320
PAY032330,2024-11-24,CUST0315,Kothari Kirana,SAL033428,19728.28,Cash,REF00032330
PAY032337,2024-12-16,CUST0315,Kothari Kirana,SAL033435,20234.6,Cash,REF00032337
PAY032345,2025-03-09,CUST0315,Kothari Kirana,SAL033443,2058.22,Cheque,REF00032345
PAY032360,2025-05-25,CUST0315,Kothari Kirana,SAL033458,13792.91,Cash,REF00032360
PAY032361,2025-05-20,CUST0315,Kothari Kirana,SAL033459,23463.19,Cash,REF00032361
PAY032363,2025-06-27,CUST0315,Kothari Kirana,SAL033461,3131.94,UPI,REF00032363
PAY032367,2025-08-20,CUST0315,Kothari Kirana,SAL033465,12099.64,UPI,REF00032367
PAY032370,2025-09-27,CUST0315,Kothari Kirana,SAL033468,9854.32,Cash,REF00032370
PAY032380,2025-11-14,CUST0315,Kothari Kirana,SAL033478,21916.64,UPI,REF00032380
PAY032385,2026-01-05,CUST0315,Kothari Kirana,SAL033483,8884.42,UPI,REF00032385
PAY032389,2026-01-07,CUST0315,Kothari Kirana,SAL033487,4322.08,NEFT,REF00032389
PAY032391,2026-01-11,CUST0315,Kothari Kirana,SAL033489,2551.27,Cash,REF00032391
PAY032393,2026-02-22,CUST0315,Kothari Kirana,SAL033491,26794.38,Cash,REF00032393
PAY032407,2026-05-10,CUST0315,Kothari Kirana,SAL033505,22742.24,Cheque,REF00032407
PAY032416,2026-07-13,CUST0315,Kothari Kirana,SAL033514,10593.4,NEFT,REF00032416
PAY032418,2026-06-25,CUST0315,Kothari Kirana,SAL033516,16549.79,NEFT,REF00032418
PAY032419,2026-07-28,CUST0315,Kothari Kirana,SAL033517,14257.81,Cheque,REF00032419
PAY032427,2026-08-23,CUST0315,Kothari Kirana,SAL033526,3374.45,NEFT,REF00032427
PAY032442,2025-01-21,CUST0316,Jain Sons,SAL033545,8735.85,Cheque,REF00032442
PAY032449,2025-03-05,CUST0316,Jain Sons,SAL033551,6786.22,Cash,REF00032449
PAY032450,2025-03-05,CUST0316,Jain Sons,SAL033551,6723.34,NEFT,REF00032450
PAY032452,2025-02-25,CUST0316,Jain Sons,SAL033553,6691.69,Cash,REF00032452
PAY032453,2025-02-25,CUST0316,Jain Sons,SAL033553,7982.09,NEFT,REF00032453
PAY032454,2025-04-17,CUST0316,Jain Sons,SAL033554,20850.45,UPI,REF00032454
PAY032461,2025-05-04,CUST0316,Jain Sons,SAL033560,3268.28,Cash,REF00032461
PAY032481,2025-07-30,CUST0316,Jain Sons,SAL033575,3886.33,NEFT,REF00032481
PAY032482,2025-07-30,CUST0316,Jain Sons,SAL033575,5370.21,Cheque,REF00032482
PAY032501,2025-12-28,CUST0316,Jain Sons,SAL033588,7031.49,Cheque,REF00032501
PAY032502,2025-12-28,CUST0316,Jain Sons,SAL033588,6959.7,NEFT,REF00032502
PAY032506,2026-01-04,CUST0316,Jain Sons,SAL033592,5855.59,Cash,REF00032506
PAY032507,2026-01-05,CUST0316,Jain Sons,SAL033593,6667.01,NEFT,REF00032507
PAY032508,2026-01-05,CUST0316,Jain Sons,SAL033593,4705.83,Cash,REF00032508
PAY032530,2026-05-08,CUST0316,Jain Sons,SAL033609,9011.69,Cheque,REF00032530
PAY032531,2026-05-08,CUST0316,Jain Sons,SAL033609,5631.72,UPI,REF00032531
PAY032540,2026-06-19,CUST0316,Jain Sons,SAL033614,1056.21,Cash,REF00032540
PAY032541,2026-06-19,CUST0316,Jain Sons,SAL033614,1992.79,UPI,REF00032541
PAY032548,2026-07-28,CUST0316,Jain Sons,SAL033620,3705.04,NEFT,REF00032548
PAY032550,2026-08-27,CUST0316,Jain Sons,SAL033623,32872.27,NEFT,REF00032550
PAY032554,2024-10-26,CUST0317,Surana General Store,SAL033634,2115.89,Cheque,REF00032554
PAY032555,2024-10-15,CUST0317,Surana General Store,SAL033635,14540.5,Cash,REF00032555
PAY032559,2024-12-08,CUST0317,Surana General Store,SAL033639,4735.82,NEFT,REF00032559
PAY032562,2025-01-26,CUST0317,Surana General Store,SAL033642,33124.44,NEFT,REF00032562
PAY032567,2025-02-25,CUST0317,Surana General Store,SAL033647,3629.64,UPI,REF00032567
PAY032572,2025-05-21,CUST0317,Surana General Store,SAL033652,9850.73,NEFT,REF00032572
PAY032582,2025-07-24,CUST0317,Surana General Store,SAL033662,10713.84,NEFT,REF00032582
PAY032585,2025-08-19,CUST0317,Surana General Store,SAL033665,1121.12,UPI,REF00032585
PAY032586,2025-08-10,CUST0317,Surana General Store,SAL033666,10123.1,UPI,REF00032586
PAY032588,2025-08-19,CUST0317,Surana General Store,SAL033668,8798.5,UPI,REF00032588
PAY032592,2025-09-30,CUST0317,Surana General Store,SAL033672,604.8,NEFT,REF00032592
PAY032596,2025-10-29,CUST0317,Surana General Store,SAL033676,4986.4,Cheque,REF00032596
PAY032617,2026-03-14,CUST0317,Surana General Store,SAL033697,8601.28,Cash,REF00032617
PAY032618,2026-04-01,CUST0317,Surana General Store,SAL033698,4136.86,Cheque,REF00032618
PAY032625,2026-04-16,CUST0317,Surana General Store,SAL033705,11221.56,NEFT,REF00032625
PAY032658,2025-12-24,CUST0318,Garg Provisions,SAL033743,14821.63,UPI,REF00032658
PAY032659,2026-01-26,CUST0318,Garg Provisions,SAL033744,3906.0,Cash,REF00032659
PAY032668,2024-10-27,CUST0319,Kasliwal Departmental Store,SAL033754,7459.16,NEFT,REF00032668
PAY032672,2024-10-14,CUST0319,Kasliwal Departmental Store,SAL033758,1711.0,Cash,REF00032672
